"topic_id","question_text","options","correct_answer"
"9109","Siçanın sağ düyməsinin funksiyası nədir?","[""Əmri ləğv edir"", ""Kontekst menyunu açır"", ""Uyğun əmr yerinə yetirilir"", ""Sistemin əsas menyusu açılır"", ""Sənədin miqyasını böyüdür""]","1"
"9109","Xarici qurğuları mərkəzi prosessorla əlaqələndirən idarəedici qurğunun adı nədir?","[""Modem"", ""Port"", ""Qida bloku"", ""Kontroller"", ""Şin""]","3"
"9109","Abzasın birinci sətrinin əvvəlində boşluq qoyulması üçün hansı düymədən istifadə edilir?","[""Insert"", ""Scroll Lock"", ""Caps Lock"", ""Shift"", ""Tab""]","4"
"9109","Manipulyator-mause nədir?","[""çıxış qurğusu"", ""giriş qurğusu"", ""informasiyanın ölçülməsi üçün qurğu"", ""şəkillərin skanerləşdirilməsi üçün qurğu"", ""informasiyanın saxlanması üçün qurğu""]","1"
"9109","Düzgün ifadəni seçin:","[""Printer giriş-çıxış qurğusudur"", ""CD-ROM çıxış qurğusudur"", ""Kompakt disk informasiyanı yadda saxlamaq üçün qurğudur"", ""Klaviatura giriş-çıxış qurğusudur"", ""Skaner informasiyanın saxlanması üçün qurğudur""]","2"
"9109","Aşağıdakılardan hansı yaddaş qurğusu deyil?","[""HDD"", ""BIOS"", ""FDD"", ""ROM"", ""RAM""]","1"
"9109","Enter düyməsinin təyinatı nədir?","[""Təsdiqetmə düyməsidir"", ""Kursordan sağdakı simvolu silir"", ""Sonuncu əmri ləğv edir"", ""Məlumat pəncərəsini açır"", ""Sonuncu əmri təkrar edir""]","0"
"9109","Fərdi kompüterin əsas tərkib hissələri hansılardır? 1) Klaviatura 2) Monitor 3) Modem 4) Mouse 5) Sistem bloku","[""1, 2, 3, 4, 5"", ""1, 2, 4, 5"", ""2, 4, 5"", ""1, 2, 5"", ""2, 3, 4, 5""]","1"
"9109","İnformatika ... - elmdir:","[""İnformasiyanın strukturunun, xassələrinin, yaradılmasinın, saxlanılmasının, axtarışının, emalının, istifadəçiyə çatdırılmasının metodları haqqında"", ""Informasiyanın emalı üçün istifadə olunan texniki vəsaitlər haqqında"", ""İnformasiyanın yığılması metodları haqqında"", ""İnformasiyanın xasəsələri haqqında"", ""İnformasiyanın müxtəlif formalara çevrilməsi haqqında""]","0"
"9109","Ən kiçik informasiya vahidi:","[""bayt"", ""bit"", ""Kbayt"", ""Mbayt"", ""Qbayt""]","1"
"9109","PS/2 portuna hansı qurğular qoşulur?","[""mause, klaviatura"", ""printer, skaner"", ""modem, coystik"", ""rəqəmli kamera, printer"", ""monitor, modem""]","0"
"9109","İnformatika nəyi öyrənir?","[""hesablama texnikasının köməyi ilə informasiya proseslərini və onların çevrilməsi üsul və metodlarını"", ""kommunikasiya texnologiyalarının ter vəonunla bağlı məsələləri;"", ""yeni informasiya pçevrilməsi üsul və metodlarını er texnologiyalarını ;"", ""yeni informasiya texnologiyalarını;"", ""yeni informasiya və kommunikasiya texnologiyalarını.""]","0"
"9109","İnformasiya ......... şəklində ötürülür, ....... şəklində saxlanılır.","[""Siqnal, kod"", ""Bayt, Fayl"", ""Bit, Siqnal"", ""Siqnal, Fayl"", ""Fayl, kod""]","0"
"9109","Üçüncü nəsil EHM-lər də onların element bazası:","[""inteqral sxemli"", ""böyük inteqral sxemli ;"", ""yarımkeçirici tranzistorlu;"", ""tranzistorlu;"", ""hiper inteqral sxemli.""]","0"
"9109","Ardıcıllıq düzdür?","[""verilən, informasiya, bilik."", ""informatika, proqram, kompüter;"", ""informasiya, istifadəçi, verilən;"", ""bilik, verilən, xəbər;"", ""verilən, bilik, informasiya;""]","0"
"9109","Beynəlxalq kodlaşdırma sistemi necə adlanır?","[""ASCII"", ""ANSI"", ""UNICOD"", ""Milli COD"", ""Kodlar cədvəli""]","0"
"9109","ASCII NƏDİR?","[""Beynəlxalq kodlaşdırma sistemi"", ""Milli kodlar cədvəli"", ""Kodlar cədvəli"", ""Universal kod"", ""Milli COD""]","0"
"9109","İnformasiyanın təsvir formaları hansılardır?","[""şifahi və yazılı"", ""şifahi və qrafik."", ""yazılı və qrafik."", ""cədvəl və qrafik."", ""cədvəl və rəqəm ıdarəetmə kodları""]","0"
"9109","ASCII-də 0-31-ə qədər kodlar nə üçün istifadə edilir?","[""İdarəetmə kodlar üçün"", ""Xüsusi simvollar üçün"", ""Hesab əməlləri və xüsusi işarələr üçün"", ""Əlifbanın baş hərfləri üçün"", ""Riyazi simvollar üçün""]","0"
"9109","Bir bit nəyə bərabərdir?","[""0 və ya 1"", ""0"", ""1və 0"", ""2"", ""1""]","0"
"9109","Hansı klaviş digər klavişlərin funksiyalarını dəyişmək üçündür?","[""Shift"", ""Ctrl"", ""Ecs"", ""Caps Lock"", ""F1""]","4"
"9109","Klaviaturada Caps Lock düyməsinin vəzifəsi nədir?","[""Baş hərflərə keçmək"", ""Silmək"", ""Vərəqləmək"", ""Boş məsafə"", ""heç biri""]","0"
"9109","Ekranda görünən məlumatları buferə köçürmək üçün hansı düymədən istifadə edilir?","[""Print Screen"", ""Shift"", ""Caps Lock"", ""Enter"", ""İnsert""]","0"
"9109","”Esc” düyməsinin vəzifəsi nədən ibarətdir?","[""rejimdən çıxmaq."", ""ekranı söndürmək."", ""qovluqları açmaq."", ""faylları açmaq."", ""kompüteri söndürmək""]","0"
"9109","“Back Spase” düyməsinin vəzifəsi nədir?","[""mətni bölür."", ""kursordan sol tərəfdəki informasiyanı pozur."", ""kursordan sağ tərəfdəki informasiyanı pozur"", ""mətnin daxil edilməsinə imkn verir"", ""rejimdən çıxmaq.""]","1"
"9109","Ekranda görünən məlumatları buferə köçürmək üçün hansı düymədən istifadə edilir?","[""Shift"", ""Caps Lock"", ""Print Screen"", ""Enter"", ""heç biri düz deyil""]","2"
"9109","“Enter” düyməsinin vəzifəsi nədən ibarətdir?","[""daxil etmək."", ""ekranı söndürmək."", ""qovluqları açmaq."", ""faylları açmaq."", ""rejimdən çıxmaq""]","0"
"9109","Prosessor nə üçündür?","[""İnformasiyanı emal etmək və digər qurğuları idarə etmək üçün;"", ""İnformasiyanı daxil etmək üçün;"", ""İnformasiyanı toplamaq üçün;"", ""Proqramları daxil etmək üçün;"", ""İnformasiyanı çap etmək üçün.""]","0"
"9109","Fərdi kompüterin əsas qurğuları hansılardır?","[""Sistem bloku, monitor, klaviatura;"", ""Printer, Disket;"", ""Monitor, maus, Printer;"", ""Sistem bloku, Skaner;"", ""Maus, monitor, klaviatura""]","0"
"9109","Xarici yaddaş qurğusunda informasiya hansı müddətə yadda saxlanılır?","[""Uzun muddətə- qeyri müəyyən vaxta;"", ""Yarım il müddətinə :"", ""5 il myddətinə;"", ""1 il müddətinə;"", ""Kompüterin istismarı müddətinə""]","0"
"9109","İnformasiyanı uzunmüddətli yadda saxlayan qurğu hansıdır?","[""Vinçester;"", ""Printer;"", ""Monitor;"", ""Operativ yaddaş;"", ""Skaner.""]","0"
"9109","Klaviatura nə üçündür?","[""İnformasiyanı daxil etmək üçün;"", ""İnformasiyanı emal etmək üçün;"", ""İnformasiyanı yadda saxlamaq üçün"", ""İnformasiyanı çap etmək üçün;"", ""Kalkulyatoru əvəz edir.""]","0"
"9109","İnformasiya nədir?","[""obyekt və hadisələr haqqında əldə edilmiş məlumat, bilik, verilən"", ""obyektin ölçüsü, verilən"", ""hadisə haqqında məlumat"", ""xəbər, obyektin xassələri"", ""obyektin yeri və bilik""]","0"
"9109","İnsan informasiyanı ən çox necə alır?","[""hiss orqanları və elmi biliklər əsasında"", ""eşitməklə;"", ""görməklə;"", ""oxumaqla;"", ""hiss etməklə.""]","0"
"9109","İnformasiyanın əsas xassələri?","[""doğruluq, aktuallıq,obyektivlik , yararlılıq, tamlıq, adekvatlıq"", ""doğruluq, tamlıq , konqretlik, yararlılıq;"", ""aktuallıq, doğruluq, ilkinlik, sonluluq, dövrülük;"", ""obyektivlik, subyektivlik, ikilik;"", ""ikilik, səkkizlik, onluq, onaltılıq""]","0"
"9109","İnformasiyanın təsvir formaları hansılardır?","[""yazılı və şifahi;"", ""mətn-simvol;"", ""qrafiki, səs, simvol;"", ""qeydiyyatı və yazılı olması;"", ""ilkin və törəmə.""]","0"
"9109","İnformatikada informasiyanın hansı növləri var?","[""Analoq və rəqəm"", ""Obyektiv və subyektiv"", ""Doğru və yalan"", ""Etibarlı və həqiqi"", ""Tam və natamam""]","0"
"9109","Bit nədir?","[""İnformasiyanın ən kiçik ölçü vahidi"", ""İnformasiyanın saxnalılması vahidi"", ""İnformasiyanın ötürülməsi vahidi"", ""İnformasiyanın müqayisə vahidi"", ""Hesablama üçün istifadə edilən vahid""]","0"
"9109","Müasir komputerlərin əsas arxitekturası kim tərəfindən verilib?","[""Con -Fon Neyman"", ""Paskal"", ""Şennon"", ""Leybnis"", ""Ada Avqusta""]","0"
"9109","EHM nədir ?","[""informasiya proseslərini avtomatlaşdıran elektron qurğu"", ""informasiyanı ötürən və saxlayan qurğu"", ""informasiyanı daxil edən və saxlayan qurğu"", ""elektrik qurğu"", ""informasiyanı çevirən qurğu""]","0"
"9109","EHM-lərin nəsilləri necə müəyyən olunur?","[""Element bazası, yaddaş həcmi və sürəti ilə;"", ""Operativ yaddaşının tutumu (həcmi) ilə;"", ""EHM yaradılarkən tətbiq olunan arxitektura ilə;"", ""EHM-in yerinə yetirə bildiyi əmrlərin sayı ilə;"", ""yaradılma tarixi və yaddaş həcminə görə""]","0"
"9109","Birinci nəsil EHM-lər və onların element bazası ?","[""elektron lampalı;"", ""interqral sxemli;"", ""yarımkeçirici - tranzistorlu"", ""böyük inteqral sxemli;"", ""böyük inteqral sxemli və lampalı.""]","0"
"9109","İkinci nəsil EHM-lər və onların element bazası?","[""yarımkeçirici - tranzistorlu;"", ""inteqral sxemli;"", ""elektron lampalı ;"", ""böyük inteqral sxemli;"", ""fotonlar""]","0"
"9109","Dördüncü nəsil EHM-lər və onların element bazası:","[""böyük inteqral sxemlər"", ""yarımkeçirici tranzistorlar"", ""inteqral sxemlər"", ""lampalar"", ""fotonlar""]","0"
"9109","İlk Fərdi kompüterin yaranma tarixi","[""1974"", ""1975"", ""1981"", ""1942"", ""1946""]","0"
"9109","Kompüterin sistem blokunun əsas elementləri?","[""sistem platası, adapterlər,cərəyan bloku, vinçester, diskovod;"", ""printerlər, adapterlər, cərəyan bloku, diskovod, vinçester;"", ""ana plata, adapterlər, monitor;"", ""sistem platası, adapterlər, diskovod, vinçester, diskovod, klaviatura;"", ""sistem platası, adapterlər, cərəyan bloku, elastik maqnit diskləri diskovod, skaner.""]","0"
"9109","Ana (sistem) platanın üzərində kompüterin hansı komponentləri yerləşdirilmişdir?","[""mikroprosessor, operativ yaddaş, mühafizə mikrosxemləri,çipset, magistral (şin), şin nəzarətçiləri, daimi yaddaş qurğusu,slotlar;"", ""mikroprosessor, operativ yaddaş mühafizə mikrosxemləri, slotlar;"", ""mikroprosessor, operativ yaddaş, mühafizə mikrosxemləri, mərkəzi magistral, slotlar."", ""mikroprosessor, operativ yaddaş, mühafizə mikrosxemləri, mərkəzi magistral, şin nəzarətçiləri;"", ""mikroprosessor, mühafizə mikrosxemləri, magistral (şin), şin nəzarətçiləri, slotlar.""]","0"
"9109","Mikroprosessorların əsas parametrləri hansılardır?","[""əmrlər toplusu, mərtəbəlilik, takt tezliyi;"", ""əmrlər toplusu, vaxt, say sistemi;"", ""əmrlər toplusu, mərtəbəlilik"", ""əmrlər toplusu, takt tezliyi, ölçüsü"", ""mərtəbəlilik, takt tezliyi, vaxt.""]","0"
"9109","PLOTTER nədir?","[""müxtəlif sxemlərin kağız üzərində çap edən qurğu"", ""Hesab məntiq qurğusu"", ""Daxili yaddaş"", ""Xarici yaddaş"", ""SETUP""]","0"
"9109","Monitor nə üçündür?","[""İnformasiyanı ekranda təsvir etmək üçün"", ""İnformasiyanı emal etmək üçün;"", ""İnformasiyanı daxil etmək üçün;"", ""İnformasiyanı çap etmək üçün;"", ""İnformasiyanı yadda saxlamaq üçün;""]","0"
"9109","Kompüter nədir?","[""İnformasiyanın çevrilməsini avtomatlaşdıran elektron qurğu"", ""Mətn yığmaq üçün qurğu"", ""Elektron cədvəllərlə işləmək üçün qurğu"", ""Hesablama qurğusu"", ""Oyun qurğusu""]","0"
"9109","Verilənləri əks etdirən qurğu hansıdır?","[""Monitor"", ""Disket"", ""Klaviatura"", ""Vinçester"", ""Printer""]","0"
"9109","BİOS mikrosxemində yerləşən proqramın əsas funksiyası:","[""Kompyuterin qurğularını test etmək"", ""İnformasiya mübadiləsini həyata keçirmək"", ""Qurğuların əlaqəsini yaratmaq"", ""Müxtəlif videorejimdə ışləmək"", ""İnformasiyanı digər qurğulara göndərmək""]","0"
"9109","Fərdi kompyuterin funksiyaları:","[""veriləni daxil etmək, yaddaşdakı proqram əsasında onu çevirmək və nəticəni xaric etmək;"", ""məlumatı, veriləni toplamaq, emal etmək;"", ""veriləni xaric etmək, onu çevirmək;"", ""şəbəkəyə qoşulmaq, veb səhifələri açmaq;"", ""yaddaşdakı veriləni emal etmək.""]","0"
"9109","Verilənləri müvəqqəti saxlamaq üçün istifadə olunan yaddas:","[""əməli (operativ) yaddaş"", ""daimi yaddaş;"", ""kompakt disklər;"", ""mikrosxemlər dəsti (cipset);"", ""modem, fləş.""]","0"
"9109","F1, F2,…,F10 klavişləri necə adlanır?","[""Funksional klavişlər.;"", ""Xidməti klavişlər;"", ""Əlavə klavişlər;"", ""İdarəetmə klavişlər;"", ""Hərf-rəqəm klavişləri""]","0"
"9109","BİOS harada yerləşir?","[""daimi yaddaşda"", ""xarici yaddaşda;"", ""yarımdaimi yaddaşda;"", ""operativ yaddaşda;"", ""diskdə;""]","0"
"9109","Proqram təminatı nədir?","[""Kompyuterin fəaliyyəti, informasiyanın emalının təşkili və idarə edilməsi üçün istifadə olunan proqramlar kompleksi"", ""Tətbiqi proqramlar üçün normal mühitin təmin edilməsi üçün istifadə olunan proqramlar"", ""İnformasiyanın mübadiləsinin həyata keçirilməsi üçün istifadə olunan proqram"", ""Əməliyyat sisteminin imkanlarını genişləndirən proqram"", ""Xüsusi nəzarət proqramı""]","0"
"9109","Proqram təminatı funksiyasına görə bölünür:","[""Sistem proqramları və tətbiqi proqram təminatı"", ""Problemyönümlü və üsulayönümlü proqram"", ""Sistem proqram təminatı və texniki xidmət proqramı"", ""Texniki xidmət proqramı və serviz proqramı"", ""Test proqramı və tətbiqi proqram təminatı""]","0"
"9109","Antivirus proqramı hansı növ proqrama aiddir?","[""Servis proqramına"", ""Tətbiqi proqram təminatına"", ""Əməliyyat sistemlərinə"", ""Xüsusi nəzarət proqramına"", ""Üsulayönümlü proqrama""]","0"
"9109","Texniki xidmət proqramının vəzifəsi?","[""Kompyuterin düzgün işləməsinə nəzarət etmək və nasazlıqları aşkar etmək"", ""İstifadəçiyə yeni interfeysin təqdim edilməsi"", ""İstifadəçiyə əlavə xidmət etmək və ƏS-nin imkanlarını genişləndirmək"", ""Fayl sisteminə və disklərə xidmət"", ""Verilənlərin bərpası və arxivləşdirmə""]","0"
"9109","Proqram təminatı kompyuter sistemində hansı termin ilə işlədilir?","[""Software"", ""Hardware"", ""Wysiwyg"", ""Wave-file"", ""OLE""]","0"
"9109","Virus nədir?","[""Kiçik həcmli xüsusi proqram;"", ""Standart proqramlardan biri;"", ""Kompüterlə heç bir əlaqəsi yoxdur;"", ""Xəstəlik;"", ""Xüsusi qurğu.""]","0"
"9109","Viruslar əsasən hansı məqsədlərlə yaradılır?","[""Kommersiya sirri,özünü təstiq,proqramları qorumaq"", ""Intiqam, satıs, proqramları qorumaq"", ""Proqramları pozmaq, satıs, özünü təstiq"", ""Intiqam,kommersiya, özünü təstiq"", ""Proqramları pozmaq, kommersiya, özünü təstiq""]","0"
"9109","Yerləşmə mühitinə görə.......... virusları mövcuddur","[""Fayl, yükləmə, şəbəkə"", ""Fayl, yükləmə, qorxulu"", ""Rezident, qeyri rezident"", ""Lokal , şəbəkə"", ""Rezident, yükləmə, şəbəkə""]","0"
"9109","Virusun məqsədi","[""Kompyuter sisteminə daxil olaraq onlara ziyan vurmaq"", ""Standart proqramlardan silmək"", ""İnformasiya təhlükəsizliyini yaratmaq"", ""İnformasiyanı qorumaq"", ""Virusları neytrallaşdırmaq""]","0"
"9109","Antivirus proqramların əsas funksiyası:","[""Virusları tapmaq və onları aradan qaldırmaq"", ""İnformasiya təhlükəsizliyini həyata keçirmək"", ""İnformasiyanın qorunmasını həyata keçirmək"", ""Virusları neytrallaşdıran proqram"", ""Proqramlarin işini pozmaq""]","0"
"9109","İlk dəfə virus sözü neçənci ildə işlədilib?","[""1973"", ""1981"", ""1975"", ""1946"", ""Heç bir tarix düz deyil""]","0"
"9109","Fayl virusunun əsas xüsusiyyəti:","[""Faylla daxil olaraq onları korlayır"", ""Disklərin yükləmə sektorunu zədələyir"", ""Həm faylları, həm də diskləri zədələyir"", ""Fayl sistemini sıradan çıxardır"", ""Şəbəkə sistemini pozur""]","0"
"9109","Şəbəkə virusunun əsas xüsusiyyəti:","[""Lokal şəbəkəyə və internetə ziyan vuraraq orada fəaliyyət göstərir"", ""Faylları korlayır"", ""Həm faylları, həm də diskləri zədələyir"", ""Fayl sistemini sıradan çıxardır"", ""Disklərin yükləmə sektorunu zədələyir""]","0"
"9109","Antivirusların hansı növləri var?","[""Dedektorlar, həkim-proqramlar, müfəttişlər, filtrlər, vaksinlər"", ""Həkim-proqramlar, müfəttişlər, filtrlər, vaksinlər,arxivlər"", ""Müfəttişlər, dedektorlar, həkim-proqramlar"", ""Filtrlər, örtüklər, filtrlər, vaksinlər"", ""Vaksinlər, həkim-proqramlar, müfəttişlər""]","0"
"9109","Faylın adı neçə simvoldan ibarət ola bilər?","[""256"", ""3"", ""32"", ""16"", ""64""]","0"
"9109","Əməliyyat sistemi nədir?","[""Kompüterlə istifadəçi arasında dialoq yaradan proqram;"", ""Tətbiqi proqramlar paketi;"", ""İxtiyari proqramlar;"", ""Texniki vasitələr;"", ""Heç biri.""]","0"
"9109","Fayl nədir?","[""İnformasiyanın diskdə tutduğu yer;"", ""Qovluq;"", ""Disk;"", ""İcra olunan proqram;"", ""Operativ yaddaşda yerləşən informasiya.""]","0"
"9109","Faylın qısa yolunu(Shortcut) sildikdə ...","[""Sadəcə shortcut silinir"", ""Fayl silinir"", ""Fayl və shortcut, hər ikisi silinir"", ""Heç biri silinmir"", ""heç biri""]","0"
"9109","Kompüter şəbəkələrinin hansı növləri var?","[""Lokal, regional, qlobal."", ""Monokanal."", ""Dairəvi."", ""Ulduzşəkilli."", ""Şlüzü vasitəsile""]","0"
"9109","Provayder nədir?","[""Şəbəkə xidmətini təşkil edən təşkilatlar"", ""Aparıcı əsas kompüterdir"", ""Müştəri-aparıcı proqramdır"", ""İnternet əlaqə formasıdır."", ""Şəbəkədir""]","0"
"9109","FTP protokolunun əsas vəzifəsi nədir?","[""Faylların çox asanlıqla ötürülməsinə imkan verən protokoldur."", ""Şəbəkə xəbər ötürmə protokoludur."", ""Uzaqda yerləşən terminal protokoldur."", ""Poçt xidmət növüdür."", ""Fayl mübadiləsinin daha mükəmməl sistemidir.""]","0"
"9109","Şəbəkə resurslarının təmin edən kompüter necə adlanır?","[""server"", ""domen"", ""işçi stansiya"", ""terminal"", ""Heç biri düz deyil""]","0"
"9109","Lokal kompüter şəbəkəsi nədir?","[""Lokal şəbəkə bir – birinə yaxın məsafədə yerləşən idarə və təşkilatları əlaqələndirir."", ""Eyni proqram təminatından istifadə edən şəbəkədir"", ""2 kompüterin sadə şəkildə bir -birinə qoşularaq aralarında informasiya mübadiləsi həyata keçirən şəbəkədir"", ""Eyni avadanlıqlardan və proqram vasitələrdən istifadə edən şəbəkədir"", ""Şəbəkələrin şəbəkəsidir""]","0"
"9109","Qlobal şəbəkə nədir?","[""Beynəlxalq miqyaslı şəbəkə;"", ""Ərazi miqyaslı şəbəkə;"", ""Məhdud sahəni əhatə edən şəbəkə;"", ""Yalnız bir bina daxilində olan şəbəkə;"", ""Kiçik məsafələrdə olan şəbəkə.""]","0"
"9109","Domen nədir?","[""şəbəkədə istifadəçi kompüterinin ünvan hissəsidir"", ""informasiyanın ölçü vahididir"", ""kompüterlər arasında bağlantını təmin edən qurğudur"", ""kompüterlər arasında rabitəni təmin edən qurğudur"", ""Heç biri""]","0"
"9109","Obyekti köçürməklə yerini dəyişməyin fərqi nədir?","[""Yerini dəyişdikdə obyekt əvvəlki yerində qalmır, köçürüldükdə isə əvvəlki yerində də qalır;"", ""Köçürüldükdə obyekt dəyişmir, yerini dəyişdikdə isə dəyişir;"", ""Köçürüldükdə obyekt itir;"", ""Yerini dəyişdikdə obyekti bərpa etmək olmur."", ""Heç bir fərqi yoxdur""]","0"
"9109","Faylı yeni adda yaddaşa yazmaq üçün nə etmək lazımdır?","[""SaveAs sıxmaq lazımdır"", ""Open sıxmaq lazımdır;"", ""Save sıxmaq lazımdır;"", ""New sıxmaq lazımdır;"", ""Servizə girmək lazımdır""]","0"
"9109","Orfoqrafik səhvlər hansı xətlə qeyd olunur?","[""qırmızı"", ""yaşıl"", ""sarı"", ""göy"", ""Qeyd olunmur""]","0"
"9109","Hansı klaviş simvollar registrini dəyişmək üçündür?","[""Alt"", ""İnsert"", ""Shift"", ""Ctrl"", ""Num Lock""]","2"
"9109","Faylın adındakı ikinci hissə nəyi bildirir?","[""Faylın tipini;"", ""Fayla qoyulan ixtiyari adı;"", ""Faylın ölçüsünü;"", ""Heç bir mənası yoxdur;"", ""Faylın yaranma tarixini.""]","0"
"9109","MS Word proqramında ekran səhifələrini vərəqləmək üçün klaviaturada hansı düymələrdən istifadə olunur?","[""Page Up, Page Down"", ""Ctrl, Tab"", ""F1, F5"", ""İnsert, Num Lock"", ""Heç biri""]","0"
"9109","MS Word proqramında cədvəl qurmaq üçün baş menyunun hansı əmrindən istifadə olunur?","[""Table;"", ""İnsert;"", ""Format;"", ""View."", ""Heç biri düz deyil""]","0"
"9109","Bu klavişlərdən hansı sətrin sonuna keçməyə imkan verir?","[""End"", ""Ctrl+ X"", ""Ctrl+ V"", ""Ctrl+ A"", ""Ctrl+end""]","4"
"9109","Bu əmrlərdən hansı növbəti səhifəyə keçməyə imkan verir?","[""Ctrl+ Page Down"", ""PageUp"", ""Page Down"", ""Ctrl+ Page Up"", ""heç biri""]","0"
"9109","Bütün mətni necə seçmək olar?","[""Ctrl + A;"", ""Ctrl + abzasda mausun düyməsini 3 dəfə sıxmaqla;"", ""Abzasda mausun düyməsini 3 dəfə sıxmaqla;"", ""Ctrl + cümlə üzərində mausun düyməsini 2 dəfə sıxmaqla;"", ""Ctrl + cümlə üzərində mausun düyməsini 2 dəfə sıxmaqla.""]","0"
"9109","Kolontitul nədir?","[""Sütunlar"", ""Xüsusi effektlə yazılmış yazılar;"", ""Şəkillər, kliplər, səslər;"", ""Fiqurların siyahısı;"", ""Mətnin əsas məzmununa dəxli olmayan və hər səhifədə təkrarlanan yazılar;""]","0"
"9109","Ms Word mətn redaktoru hansı artırmalı fayl yaradır?","[""doc"", "".com"", "".bmp"", "".Txt"", "".xls""]","0"
"9109","Sənəd yalnız oxumaq üçün açılıbsa onunla bağlı hansı işi görmək olmaz? (MS Word)","[""Düzəliş etmək"", ""Çapa vermək"", ""Sənədi həmin faylda yadda saxlamaq"", ""Sənədi elektron poçtla göndərmək"", ""heç biri""]","0"
"9109","Mətn redaktorunda yazıları silmək üçün klaviaturanın hansı düymələrindən istifadə oluna bilər?","[""Del və BackSpace ;"", ""BackSpace;"", ""Del;"", ""Enter;"", ""Heç biri""]","0"
"9109","Mətn redaktorunda yazıları yaddaşa vermək üçün hansı düymələrdən istifadə olunur?","[""CTRL + S;"", ""CTRL + A;"", ""CTRL + V;"", ""CTRL + F ;"", ""Heç biri""]","0"
"9109","Word proqramında bir sözü necə seçmək olar?","[""Üzərində Mouse-un sol düyməsi ilə iki dəfə vurduqda"", ""Üzərində Mouse-un sol düyməsi ilə bir dəfə vurduqda"", ""Üzərində Mouse-un sol düyməsi ilə üç dəfə vurduqda"", ""Üzərində Enter düyməsini vurduqda"", ""Heç biri""]","0"
"9109","Ms Excel sistemində xana nə deməkdir?","[""Sətir və sütunun kəsişməsi;"", ""Proqram;"", ""Sətir;"", ""Mətn;"", ""Sütun.""]","0"
"9109","Ms Excel sistemində mausla bir xana necə seçilir?","[""Xana daxilində mausun düyməsini sıxmaqla;"", ""Xana daxilində mausu hərəkət etdirməklə;"", ""Sətrin sərlövhəsində mausun düyməsini sıxmaqla;"", ""Sətir və sütun sərlövhələrinin kəsişməsində yerləşən düyməni sıxmaqla;"", ""Sütunun sərlövhəsində mausun düyməsini sıxmaqla.""]","0"
"9109","Ms Excel-də nisbi ünvan nə deməkdir?","[""Düsturun yerdəyişməsi zamanı dəyişən ünvan;"", ""Düsturun yerdəyişməsi zamanı dəyişməyən ünvan;"", ""Sütunun nömrəsi dəyişən;"", ""Sətrin nömrəsi dəyişən;"", ""Düstur hesablanan.""]","0"
"9109","Ms Excel-də sənədin birinci xanasına keçmək üçün hansı klaviş sıxılmalıdır?","[""Ctrl+Home;"", ""Scroll Lock+End;"", ""Ctrl+End;"", ""Scroll Lock+Home;"", ""Home.""]","0"
"9109","Cədvəlin xanalarının eni necə dəyişdirilir?","[""Kursoru xana daxilində hərəkət etdirməklə;"", ""Mausun kursorunu xananın sərhədində yerləşdirib hərəkət etdirməklə;"", ""Tablisa –Vıdelit tablisu;"", ""Tablisa – Dobavit tablisu;"", ""Tablisa –Razbit tablisu.""]","1"
"9109","Bu pəncərə elementlərindən hansı yalnız Ms Excelə məxsusdur?","[""Düstur sətri;"", ""Vəziyyət sətri;"", ""Sərlövhə sətri;"", ""Alətlər paneli;"", ""Menyu sətri.""]","0"
"9109","Aşağıdakı ifadələrdən hansı Ms Excel-də yazılmış düsturdur?","[""=A3*C5;"", ""4A+5;"", ""A2*2-B3;"", ""A2+D12;"", ""G15/J25.""]","0"
"9109","Ms Excel-də sonuncu dolu xanaya necə keçilir?","[""Ctrl+End"", ""Scroll Lock+Home;"", ""Scroll Lock+End;"", ""Ctrl+Home;"", ""End.""]","0"
"9109","Ms Excel-də hansı sabit mətn tiplidir?","[""“1985”;"", ""4523;"", ""15%;"", ""$100;"", ""25E3.""]","0"
"9109","Ms Excel-də sətir necə seçilir?","[""Sətrin sərlövhəsində mausun düyməsini sıxmaqla;"", ""Sətir və sütun sərlövhələrinin kəsişməsində yerləşən düyməni sıxmaqla;"", ""Sütunun sərlövhəsində mausun düyməsini sıxmaqla;"", ""Mausu sətirdə hərəkət etdirməklə;"", ""Xana daxilində mausun düyməsini sıxmaqla.""]","0"
"9109","Ms Excel sütun necə seçilir?","[""Sütunun sərlövhəsində mausun düyməsini sıxmaqla;"", ""Sətrin sərlövhəsində mausun düyməsini sıxmaqla;"", ""Mausu sütunda hərəkət etdirməklə;"", ""Xana daxilində mausun düyməsini sıxmaqla;"", ""Sətir və sütun sərlövhələrinin kəsişməsində yerləşən düyməni sıxmaqla.""]","0"
"9109","Ms Excel-in əsas iş rejimləri hansılardır?","[""Mətn və rəqəm;"", ""Düstur;"", ""Mətn;"", ""Adi;"", ""Adi və düstur.""]","0"
"9109","Ms Excel-də nisbi ünvan nədir?","[""Hesablama prosesində dəyişə bilən ünvan;"", ""Özündə sabit məlumat saxlayan ünvan;"", ""Aktiv ünvan;"", ""Unikal yazıya malik ünvan;"", ""Rəqəmlərdən ibarət ünvan.""]","0"
"9109","Ms Excel-də mütləq ünvan nədir?","[""Özündə sabit məlumat saxlayan ünvan;"", ""Aktiv ünvan;"", ""Hesablama prosesində dəyişə bilən ünvan;"", ""Unikal yazıya malik ünvan;"", ""Rəqəmlərdən ibarət ünvan.""]","0"
